time,status,id,message,name,address,phone,lat,lng,tags
13/03/2026 9:08,OK,69b3d4089e268fedeabacbe7,Uploaded,Bà Xã Vegan - Nhà Hàng Chay - Trương Định,"107K Trương Định, Phường Xuân Hoà, Thành phố Hồ Chí Minh",,10.77878,106.688611,foodyhcm
13/03/2026 9:08,OK,69b3d4099e268fedeabacbe8,Uploaded,Cơm Gà Hải Nam - Ngô Quyền,"116 Đ. Ng. Quyền, Phường Chợ Lớn, Thành phố Hồ Chí Minh, Việt Nam",,10.755209,106.666365,foodyhcm
13/03/2026 9:08,OK,69b3d40a9e268fedeabacbe9,Uploaded,"Highlands Coffee - Trà, Cà Phê & Bánh - Phan Huy Ích","399 Phan Huy Ích, Phường An Hội Tây, Thành phố Hồ Chí Minh",,10.843824,106.63978,foodyhcm
13/03/2026 9:08,OK,69b3d40b9e268fedeabacbea,Uploaded,"Cơm Gà, Cháo, Miến Gỏi Gà Ta Tường Vy - Nguyễn Văn Quá","Tổ 9 Kp3, 136B Nguyễn Văn Quá, Phường Đông Hưng Thuận, Thành phố Hồ Chí Minh, Việt Nam",,10.8459266,106.6329307,foodyhcm
13/03/2026 9:08,OK,69b3d40c9e268fedeabacbeb,Uploaded,Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, Phường Tân Hưng, Thành phố Hồ Chí Minh",,10.726334,106.710351,foodyhcm
13/03/2026 9:08,OK,69b3d40d9e268fedeabacbec,Uploaded,Bánh Cuốn Thiên Hương - 3 Tháng 2,"St, 181 3/2, Phường Vườn Lài, Thành phố Hồ Chí Minh, Việt Nam",(028) 38 323 396,10.7722968,106.6754996,foodyhcm
13/03/2026 9:08,OK,69b3d40d9e268fedeabacbed,Uploaded,Bánh Bò Thốt Nốt COCOCake - Lò Bánh Minh Khai,"18A/29 Nguyễn Thị Minh Khai, Phường Sài Gòn, Thành phố Hồ Chí Minh",,10.785945,106.700825,foodyhcm
13/03/2026 9:08,OK,69b3d40e9e268fedeabacbee,Uploaded,Bánh Mì Chả Cá - Bùi Thị Xuân - Chi Nhánh 1,"Phường Bến Thành, Thành phố Hồ Chí Minh",0938 088 820,10.768753,106.687481,foodyhcm
13/03/2026 9:08,OK,69b3d40f9e268fedeabacbef,Uploaded,Cháo Sườn 295 - Nhà Thờ Tân Định,"295 Hai Bà Trưng, Phường Xuân Hoà, Thành phố Hồ Chí Minh",0931 810 974 - 01686 753 725 ,10.7890979,106.690211,foodyhcm
13/03/2026 9:08,OK,69b3d4109e268fedeabacbf0,Uploaded,Bún Mắm Cô Tư Miền Tây - Bùi Minh Trực,"112/20 Bùi Minh Trực, Phường Bình Đông, Thành phố Hồ Chí Minh, Việt Nam",,10.73954,106.659831,foodyhcm
13/03/2026 9:08,OK,69b3d4119e268fedeabacbf1,Uploaded,Xíu - Mì Cay - Tôn Đản,"318 Tôn Đản, Phường Vĩnh Hội, Thành phố Hồ Chí Minh, Việt Nam",,10.7557048,106.7057312,foodyhcm
13/03/2026 9:08,OK,69b3d4119e268fedeabacbf2,Uploaded,Hoàng Ty Group - Đặc Sản Trảng Bàng - Hoa Mai,"32 Hoa Mai, Phường Cầu Kiệu, Thành phố Hồ Chí Minh",1900 0091 - 3,10.797457,106.687044,foodyhcm
13/03/2026 9:08,OK,69b3d4129e268fedeabacbf3,Uploaded,Kim Hương - Bún Bò Huế - Điện Biên Phủ,"568 Điện Biên Phủ, Phường Thạnh Mỹ Tây, Thành phố Hồ Chí Minh",,10.799852,106.716809,foodyhcm
13/03/2026 9:08,OK,69b3d4139e268fedeabacbf4,Uploaded,Ngõ 8 - Trà Chanh & Lẩu Riêu Cua Đồng - Cù Lao,"8 Cù Lao, Phường Cầu Kiệu, Thành phố Hồ Chí Minh",0972 620 333,10.7962235,106.6897665,foodyhcm
13/03/2026 9:08,OK,69b3d4149e268fedeabacbf5,Uploaded,Cơm Niêu Phương Nam - Cơm Văn Phòng,"Phường Phú Thạnh, Thành phố Hồ Chí Minh",,10.7735372,106.6263927,foodyhcm
13/03/2026 9:08,OK,69b3d4159e268fedeabacbf6,Uploaded,San Fu Lou - Ẩm Thực Quảng Đông - Lê Lai,"Tầng Trệt, AB Tower, 76A Lê Lai, Phường Bến Thành, Thành phố Hồ Chí Minh",(028) 38 239 513,10.770537,106.694305,foodyhcm
13/03/2026 9:08,OK,69b3d4169e268fedeabacbf7,Uploaded,Bún Cá Nha Trang - Đường Số 79,"122 Đường Số 79, Phường Tân Hưng, Thành phố Hồ Chí Minh",911513482,10.740499,106.707329,foodyhcm
13/03/2026 9:08,OK,69b3d4169e268fedeabacbf8,Uploaded,Bê Thui Lẩu Bò - Dê Tuấn Râu,"101 Phạm Văn Chiêu, Phường An Hội Tây, Thành phố Hồ Chí Minh, Việt Nam",,10.8463203,106.6439778,foodyhcm
13/03/2026 9:08,OK,69b3d4179e268fedeabacbf9,Uploaded,Xôi Gà Cô Vy,"1c/2 duong so 22, Phường Phước Long, Thành phố Hồ Chí Minh",,10.829832,106.776524,foodyhcm
13/03/2026 9:08,OK,69b3d4189e268fedeabacbfa,Uploaded,Sinh Tố Tao Đàn - Hoàng Diệu,"Phường Khánh Hội, Thành phố Hồ Chí Minh",,10.7627859,106.7028027,foodyhcm
13/03/2026 9:08,OK,69b3d4199e268fedeabacbfb,Uploaded,"Cô Liên - Gỏi Cuốn, Bò Bía & Bún Mắm Nêm","1906A/9 Hồng Lạc, Phường Bảy Hiền, Thành phố Hồ Chí Minh, Việt Nam",,10.785211,106.648649,foodyhcm
13/03/2026 9:08,OK,69b3d41a9e268fedeabacbfc,Uploaded,Cơm Tấm Hoàng Hoa - AEON Citimart Cao Thắng,"AEON Citimart, 96 Cao Thắng, Phường Bàn Cờ, Thành phố Hồ Chí Minh",,10.771484,106.68067,foodyhcm
13/03/2026 9:08,OK,69b3d41a9e268fedeabacbfd,Uploaded,"Cơm Gà, Cháo, Miến Gỏi Gà Ta Tường Vy - Phan Văn Hớn","49/2F Phan Văn Hớn, Xã Bà Điểm, Thành phố Hồ Chí Minh",0908 790 080,10.835096,106.606083,foodyhcm
13/03/2026 9:08,OK,69b3d41b9e268fedeabacbfe,Uploaded,Cơm Lam Gà Nướng - Phan Văn Trị,"957 Phan Văn Trị, Phường Hạnh Thông, Thành phố Hồ Chí Minh, Việt Nam",,10.8299107,106.6802047,foodyhcm
13/03/2026 9:08,OK,69b3d41c9e268fedeabacbff,Uploaded,"Highlands Coffee - Trà, Cà Phê & Bánh - Hai Bà Trưng","265 Hai Bà Trưng, Phường Xuân Hoà, Thành phố Hồ Chí Minh",(028) 38 204 333,10.787835,106.691793,foodyhcm
13/03/2026 9:08,OK,69b3d41d9e268fedeabacc00,Uploaded,Cơm Nhà - Cơm & Lẩu Gà Lá É - Phan Văn Trị,"RMHM+28W, buôn BLing, Phường Hạnh Thông, Thành phố Hồ Chí Minh, Việt Nam",,10.8275848,106.6833013,foodyhcm
13/03/2026 9:08,OK,69b3d41e9e268fedeabacc01,Uploaded,"Thanh Xuân - Ăn Vặt, Bánh Tráng Trộn & Bánh Bột Lọc - Lê Thị Hồng","28/25 Lê Thị Hồng, Phường Gò Vấp, Thành phố Hồ Chí Minh",,10.832925,106.678725,foodyhcm
13/03/2026 9:08,OK,69b3d41f9e268fedeabacc02,Uploaded,Nem Nướng Nha Trang Since 1982 - Gò Vấp,"50/4/2 Quang Trung, Phường Gò Vấp, Thành phố Hồ Chí Minh",,10.8274399,106.6780486,foodyhcm
13/03/2026 9:08,OK,69b3d41f9e268fedeabacc03,Uploaded,Bún Cá Nha Trang - Nem Nướng Nha Trang Yến - An Dương Vương,"Phường Chợ Quán, Thành phố Hồ Chí Minh",(028) 62 716 149 - 0949 992 626,10.7590747,106.677307,foodyhcm
13/03/2026 9:08,OK,69b3d4209e268fedeabacc04,Uploaded,Long Hoa - Hủ Tiếu Mì,"145 Lê Niệm, Phường Phú Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,10.78029,106.62476,foodyhcm
13/03/2026 9:08,OK,69b3d4219e268fedeabacc05,Uploaded,Phúc Long Phổ Quang,"Phường Đức Nhuận, Thành phố Hồ Chí Minh",,10.808831,106.670971,foodyhcm
13/03/2026 9:08,OK,69b3d4229e268fedeabacc06,Uploaded,Mì Chú Tắc - Bà Huyện Thanh Quang,"Phường Xuân Hoà, Thành phố Hồ Chí Minh",(028) 39 318 966,10.7766612,106.6888085,foodyhcm
13/03/2026 9:08,OK,69b3d4239e268fedeabacc07,Uploaded,Gà Rán & Burger Lotteria - Aeon Mall Bình Tân,"Phường An Lạc, Thành phố Hồ Chí Minh",1800 8099,10.7428731,106.6119205,foodyhcm
13/03/2026 9:08,OK,69b3d4249e268fedeabacc08,Uploaded,Trà Sữa Hi Tea - Quận 1,"11 Phan Văn Trường, Phường Bến Thành, Thành phố Hồ Chí Minh, Việt Nam",,10.7658982,106.6970195,foodyhcm
13/03/2026 9:08,OK,69b3d4249e268fedeabacc09,Uploaded,Lươn Xứ Nghệ - Củ Nghệ Quán,"672 Lê Đức Thọ, Phường An Hội Đông, Thành phố Hồ Chí Minh, Việt Nam",,10.847022,106.669946,foodyhcm
13/03/2026 9:08,OK,69b3d4269e268fedeabacc0a,Uploaded,"Quán Hoa - Bún Bò Huế, Mì Quảng & Bò Kho","70 Tân Khai, Phường Minh Phụng, Thành phố Hồ Chí Minh",,10.758441,106.656734,foodyhcm
13/03/2026 9:08,OK,69b3d4279e268fedeabacc0b,Uploaded,"Highlands Coffee - Trà, Cà Phê & Bánh - Phan Xích Long","193 Phan Xích Long, Phường Cầu Kiệu, Thành phố Hồ Chí Minh",(028) 35 171 777,10.798531,106.687581,foodyhcm
13/03/2026 9:08,OK,69b3d4279e268fedeabacc0c,Uploaded,Gong Cha - Trà & Cà Phê - Bình Tân,"KDC Bình Trị Đông, Tiểu Khu 1, 385 Đường Số 7, Phường An Lạc, Thành phố Hồ Chí Minh",,10.751792,106.608728,foodyhcm
13/03/2026 9:08,OK,69b3d4289e268fedeabacc0d,Uploaded,Diệu - Bún Chả Cá Sứa Nha Trang - Lê Văn Quới,"132 Lê Văn Quới, Phường Bình Trị Đông, Thành phố Hồ Chí Minh",,10.775138,106.617199,foodyhcm
13/03/2026 9:08,OK,69b3d4299e268fedeabacc0e,Uploaded,Trà Sữa O&B - Trà Sữa - Minh Phụng,"4 Nguyễn Đình Chi, Phường Bình Tây, Thành phố Hồ Chí Minh, Việt Nam",,10.7503,106.64229,foodyhcm
13/03/2026 9:08,OK,69b3d42a9e268fedeabacc0f,Uploaded,Hancook Korean Food - Ẩm Thực Hàn Quốc - Đường 3 Tháng 2,"181/2 3 Tháng 2, Phường Vườn Lài, Thành phố Hồ Chí Minh",(028)6 686 3438,10.772004,106.675128,foodyhcm
13/03/2026 9:08,OK,69b3d42b9e268fedeabacc10,Uploaded,Dương Thành - Ẩm Thực Trung Hoa,"Phường Minh Phụng, Thành phố Hồ Chí Minh",(028) 39 691 778 - (028) 39 601 003,10.7558213,106.6466314,foodyhcm
13/03/2026 9:09,OK,69b3d42c9e268fedeabacc11,Uploaded,Bún Đậu Mắm Tôm Hạnh Phúc,"220/17 hoang hoa tham, Phường Bình Lợi Trung, Thành phố Hồ Chí Minh",,10.8094572,106.6858798,foodyhcm
13/03/2026 9:09,OK,69b3d42c9e268fedeabacc12,Uploaded,Hoàng Ty Group - Đặc Sản Trảng Bàng - Mạc Đĩnh Chi,"38 Mạc Đĩnh Chi, Phường Tân Định, Thành phố Hồ Chí Minh",,10.7869267,106.6972671,foodyhcm
13/03/2026 9:09,OK,69b3d42d9e268fedeabacc13,Uploaded,Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"46-48 Nguyễn Đình Chiểu, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam",0904 755 755 - 0989 046 462 - 0907782956,10.78997,106.700914,foodyhcm
13/03/2026 9:09,OK,69b3d42e9e268fedeabacc14,Uploaded,Kim Hương - Bún Bò Huế - Phan Huy Ích,"174 Phan Huy Ích, Phường An Hội Tây, Thành phố Hồ Chí Minh, Việt Nam",,10.8336398,106.634595,foodyhcm
13/03/2026 9:09,OK,69b3d42f9e268fedeabacc15,Uploaded,Chè Khúc Bạch Thanh - Hoàng Sa,"361 Hoàng Sa, Phường Tân Định, Thành phố Hồ Chí Minh, Việt Nam",0917 251 251 - (028) 38 482 286,10.7939002,106.686303,foodyhcm
13/03/2026 9:09,OK,69b3d4309e268fedeabacc16,Uploaded,Huê Ký Mì Gia - Thuận Kiều,"59C Thuận Kiều, Phường Chợ Lớn, Thành phố Hồ Chí Minh",(028) 38 572 640,10.757098,106.65828,foodyhcm
13/03/2026 9:09,OK,69b3d4319e268fedeabacc17,Uploaded,Cháo Lòng Chị Thanh - Cô Giang,"47 Cô Giang, Phường Cầu Ông Lãnh, Thành phố Hồ Chí Minh",0903 184 130,10.764154,106.696181,foodyhcm
13/03/2026 9:09,OK,69b3d4329e268fedeabacc18,Uploaded,Yến Hương Giang - Bún Bò Huế,"325 Võ Văn Tần, Phường Bàn Cờ, Thành phố Hồ Chí Minh",(028) 62 903 626 - 0946 260 613,10.7713675,106.6856538,foodyhcm
13/03/2026 9:09,OK,69b3d4349e268fedeabacc19,Uploaded,Cô Gái 77 - Bánh Cuốn Bình Định - Đường 79,"Phường Phước Long, Thành phố Hồ Chí Minh",,10.8339077,106.7701428,foodyhcm
13/03/2026 9:09,OK,69b3d4359e268fedeabacc1a,Uploaded,Quán Ty - Bún Chả Cá Đà Nẵng,"69 Trần Hưng Đạo, Phường Tân Sơn Nhì, Thành phố Hồ Chí Minh",01645 120 437,10.7954322,106.6355135,foodyhcm
13/03/2026 9:09,OK,69b3d4359e268fedeabacc1b,Uploaded,Hủ Tiếu Chay - Trường Sơn,"49 Trường Sơn, Phường Hoà Hưng, Thành phố Hồ Chí Minh",907002042,10.784922,106.6659767,foodyhcm
13/03/2026 9:09,OK,69b3d4369e268fedeabacc1c,Uploaded,San Fu Lou - Ẩm Thực Quảng Đông - Vincom Center,"72 Lý Tự Trọng, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam",,10.7781984,106.7018236,foodyhcm
13/03/2026 9:09,OK,69b3d4379e268fedeabacc1d,Uploaded,Mến - Bún Chả Cá Sứa Nha Trang - Cách Mạng Tháng 8,"686/1 cach mang thang 8, Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh",,10.7875417,106.6637738,foodyhcm
13/03/2026 9:09,OK,69b3d4389e268fedeabacc1e,Uploaded,Gỏi Đu Đủ Thái - Cậu Hai - Phạm Văn Bạch,"Thành Phố Hồ Chí Minh, Phường 15, Tân Bình, 684 Phạm Văn Bạch, Phường An Hội Tây, Thành phố Hồ Chí Minh, Việt Nam",,10.835342,106.644437,foodyhcm
13/03/2026 9:09,OK,69b3d4399e268fedeabacc1f,Uploaded,Cháo Vịt Thanh Đa (Gốc Nhà Lá) - Huỳnh Tấn Phát,"Quận 7, Thành Phố Hồ Chí Minh, Tân Thuận Đông, 457 Huỳnh Tấn Phát, Phường Tân Thuận, Thành phố Hồ Chí Minh, Việt Nam",,10.7543025,106.728146,foodyhcm
13/03/2026 9:09,OK,69b3d43a9e268fedeabacc20,Uploaded,Hoàng Ty - Đặc Sản Trảng Bàng - Tạ Quang Bửu,"821 Tạ Quang Bửu, Phường Chánh Hưng, Thành phố Hồ Chí Minh",0932 284 899,10.735973,106.668775,foodyhcm
13/03/2026 9:09,OK,69b3d43a9e268fedeabacc21,Uploaded,Bún Ốc Riêu Cua Thanh Hải - Kỳ Đồng,"14/12 Kỳ Đồng, Phường Nhiêu Lộc, Thành phố Hồ Chí Minh",(028) 38 435 785,10.784369,106.681704,foodyhcm
13/03/2026 9:09,OK,69b3d43b9e268fedeabacc22,Uploaded,Quán Bụi - Authentic Vietnamese Cuisine,"39 Thảo Điền, Phường An Khánh, Thành phố Hồ Chí Minh, Việt Nam",0914 008 835 - 08 3829 1515 ,10.803204,106.738388,foodyhcm
13/03/2026 9:09,OK,69b3d43c9e268fedeabacc23,Uploaded,Bánh Mì Bà Bảy - Cây Trâm,"273 Cây Trâm, Phường Thông Tây Hội, Thành phố Hồ Chí Minh",0901 392 908,10.84316,106.652085,foodyhcm
13/03/2026 9:09,OK,69b3d43d9e268fedeabacc24,Uploaded,Cơm Tấm Cây Điệp Long Xuyên,"58C Cao Thắng, Phường Bàn Cờ, Thành phố Hồ Chí Minh",0908 797 259 ,10.769779,106.682582,foodyhcm
13/03/2026 9:09,OK,69b3d43e9e268fedeabacc25,Uploaded,Kendy - Sữa Hạt Thức Uống Healthy,"78/18 An Dương Vương, Phường An Đông, Thành phố Hồ Chí Minh",,10.75762,106.670648,foodyhcm
13/03/2026 9:09,OK,69b3d43f9e268fedeabacc26,Uploaded,Cua Phi Phi - Chuẩn Vị Người Hoa - Hoàng Sa,"185B Hoàng Sa, Phường Tân Định, Thành phố Hồ Chí Minh, Việt Nam",,10.7952313,106.6912833,foodyhcm
13/03/2026 9:09,OK,69b3d43f9e268fedeabacc27,Uploaded,Gà Rán & Burger McDonald’s Vincom Masteri,"Phường An Khánh, Thành phố Hồ Chí Minh",(028) 38 989 888,10.802127,106.740698,foodyhcm
13/03/2026 9:09,OK,69b3d4409e268fedeabacc28,Uploaded,Cơm Gà Hải Nam - Âu Cơ,"95 - 97 Âu Cơ, Phường Hoà Bình, Thành phố Hồ Chí Minh",(028) 38 650 808 - (028) 38 619 652 ,10.77089,106.650497,foodyhcm
13/03/2026 9:09,OK,69b3d4419e268fedeabacc29,Uploaded,"Hương Việt - Bánh Bèo, Bánh Bột Lọc & Bánh Nậm","27 Đ. Số 2, Phường Tân Mỹ, Thành phố Hồ Chí Minh, Việt Nam",,10.7049548,106.7279559,foodyhcm
13/03/2026 9:09,OK,69b3d4429e268fedeabacc2a,Uploaded,Mom’s Chicken - Món Gà Hàn Quốc,"Phường Bến Thành, Thành phố Hồ Chí Minh",(028) 62 959 272,10.7694833,106.6973948,foodyhcm
13/03/2026 9:09,OK,69b3d4439e268fedeabacc2b,Uploaded,Vỹ Ký - Hủ Tiếu Mì,"491/40 Huỳnh Văn Bánh, Phường Phú Nhuận, Thành phố Hồ Chí Minh",,10.791061,106.669425,foodyhcm
13/03/2026 9:09,OK,69b3d4439e268fedeabacc2c,Uploaded,Cơm Gà Duy Phương,"198/91 Đoàn Văn Bơ, Phường Khánh Hội, Thành phố Hồ Chí Minh",,10.76142,106.704083,foodyhcm
13/03/2026 9:09,OK,69b3d4449e268fedeabacc2d,Uploaded,Măm Măm 24H - Cafe & Khoai Lang Mật Đà Lạt,"12/19 hoang hoa tham, Phường Gia Định, Thành phố Hồ Chí Minh",,10.80554,106.69173,foodyhcm
13/03/2026 9:09,OK,69b3d4459e268fedeabacc2e,Uploaded,Cô Điệp - Nem Nướng Nha Trang - Khánh Hội,"216 Khánh Hội, Phường Khánh Hội, Thành phố Hồ Chí Minh",,10.758868,106.699199,foodyhcm
13/03/2026 9:09,OK,69b3d4469e268fedeabacc2f,Uploaded,Tần Ký Mì Gia - Phạm Văn Đồng,"308 Phạm Văn Đồng, Phường Hạnh Thông, Thành phố Hồ Chí Minh",0913 121 571,10.8189618,106.689181,foodyhcm
13/03/2026 9:09,OK,69b3d4479e268fedeabacc30,Uploaded,ATC Kitchen - Kimbap & Mì Tương Đen,"84/5A Bùi Quang Là, Phường An Hội Tây, Thành phố Hồ Chí Minh, Việt Nam",,10.835065,106.63876,foodyhcm
13/03/2026 9:09,OK,69b3d4489e268fedeabacc31,Uploaded,Bún Quậy Tâm Quán - Phan Văn Trị,"736 Phan Văn Trị, Phường Gò Vấp, Thành phố Hồ Chí Minh",0389 856 780,10.835361,106.665336,foodyhcm
13/03/2026 9:09,OK,69b3d4499e268fedeabacc32,Uploaded,WOW Cá Nướng - Ếch Nướng,"132 Nguyễn Thái Học, Phường Bến Thành, Thành phố Hồ Chí Minh, Việt Nam",,10.768805,106.695172,foodyhcm
13/03/2026 9:09,OK,69b3d44a9e268fedeabacc33,Uploaded,Cơm Tấm Bến Tre - Đường Số 1,"272A Đ. Số 1, Phường An Lạc, Thành phố Hồ Chí Minh, Việt Nam",,10.7482254,106.6128084,foodyhcm
13/03/2026 9:09,OK,69b3d44b9e268fedeabacc34,Uploaded,Tiệm Bánh Gà Ogy - Đỗ Xuân Hợp,"301 Đỗ Xuân Hợp, Phường Phước Long, Thành phố Hồ Chí Minh, Việt Nam",,10.8230515,106.7704947,foodyhcm
13/03/2026 9:09,OK,69b3d44c9e268fedeabacc35,Uploaded,Gà Rán & Burger Lotteria - Đỗ Xuân Hợp,"B, 282 Hém 445 Phước Long, Phường Phước Long, Thành phố Hồ Chí Minh, Việt Nam",www.lotteria.vn,10.8231249,106.7700372,foodyhcm
13/03/2026 9:09,OK,69b3d44c9e268fedeabacc36,Uploaded,Bún Quậy Tâm Quán - Lê Văn Lương,"217, 5 Hẻm 380 Lê Văn Lương, Phường Tân Hưng, Thành phố Hồ Chí Minh, Việt Nam",,10.74123,106.7039,foodyhcm
13/03/2026 9:09,OK,69b3d44d9e268fedeabacc37,Uploaded,Bánh Đúc Nóng D9,"150 Nguyễn Hữu Tiến, Phường Tây Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,10.8123904,106.6249512,foodyhcm
13/03/2026 9:09,OK,69b3d44e9e268fedeabacc38,Uploaded,Quán Cơm Chay Đại Bi 6,"Phường Bình Tiên, Thành phố Hồ Chí Minh, Việt Nam",0933 493 369,10.743481,106.637868,foodyhcm
13/03/2026 9:09,OK,69b3d44f9e268fedeabacc39,Uploaded,Busan Korean Food - Món Hàn Quốc - Nguyễn Đình Chiểu,"702 Nguyễn Đình Chiểu, Phường Bàn Cờ, Thành phố Hồ Chí Minh",,10.767793,106.6798746,foodyhcm
13/03/2026 9:09,OK,69b3d4509e268fedeabacc3a,Uploaded,Bánh Xếp 789 - Gò Dầu,"30/22 Gò Dầu, Phường Tân Sơn Nhì, Thành phố Hồ Chí Minh, Việt Nam",,10.796774,106.628165,foodyhcm
13/03/2026 9:09,ERROR,,Out of range float values are not JSON compliant: nan,"Vịt cay Hong Kong- đường số 21B- Quán ăn tại 36 đường số 21 B,p. Bình Trị Đông B, Quận Bình Tân",Minh Châu - Bia Hơi & Đặc Sản Đồng Quê,,,,foodyhcm
13/03/2026 9:09,OK,69b3d4509e268fedeabacc3b,Uploaded,Cô Tím - Bún Mắm & Lẩu Mắm,"7/7A Thống Nhất, Phường An Hội Đông, Thành phố Hồ Chí Minh, Việt Nam",,10.8473656,106.6647373,foodyhcm
13/03/2026 9:09,OK,69b3d4519e268fedeabacc3c,Uploaded,Twelve - Cơm Gà Hải Nam Singapore - Hoàng Diệu,"9-11 Hoàng Diệu, Phường Xóm Chiếu, Thành phố Hồ Chí Minh, Việt Nam",,10.7648337,106.7066706,foodyhcm
13/03/2026 9:09,OK,69b3d4529e268fedeabacc3d,Uploaded,Gà Cơ Bắp - Chuyên Các Món Gà Ta,"177A Trần Văn Đang, Phường Nhiêu Lộc, Thành phố Hồ Chí Minh, Việt Nam",0937 117 192 - 0915 207 992,10.7845214,106.673231,foodyhcm
13/03/2026 9:09,OK,69b3d4539e268fedeabacc3e,Uploaded,Lão Mã - Gà Hấp Muối,"418/5 Trần Phú, Phường An Đông, Thành phố Hồ Chí Minh",1900 2042 - (028) 3857 0404 - (028) 2241 7260,10.7528822,106.6676919,foodyhcm
13/03/2026 9:09,OK,69b3d4559e268fedeabacc3f,Uploaded,Bánh Cuốn Hongkong - Quán Lộc Ký,"145 Phan Đăng Lưu, Phường Cầu Kiệu, Thành phố Hồ Chí Minh, Việt Nam",,10.8020278,106.6834503,foodyhcm
13/03/2026 9:09,OK,69b3d4569e268fedeabacc40,Uploaded,"Hunter Steak - Steak, Bít Tết & Mỳ Ý - Phan Xích Long","60C Phan Xích Long, Phường Cầu Kiệu, Thành phố Hồ Chí Minh, Việt Nam",,10.7993019,106.6856081,foodyhcm
13/03/2026 9:09,OK,69b3d4569e268fedeabacc41,Uploaded,Cô Ba Chề - Cơm Tấm Long Xuyên - Nguyễn Xí,"Nguyễn Xí & Hẻm 278, Phường Bình Lợi Trung, Thành phố Hồ Chí Minh, Việt Nam",,10.81886,106.7046,foodyhcm
13/03/2026 9:09,OK,69b3d4579e268fedeabacc42,Uploaded,Sanh Ký - Hủ Tiếu Mì,"5, 72 Nơ Trang Long, Phường Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",(028) 38 433 927,10.80773559,106.6953039,foodyhcm
13/03/2026 9:09,OK,69b3d4589e268fedeabacc43,Uploaded,Há Cảo Kiều Ký - Lão Tử,"Phường Chợ Lớn, Thành phố Hồ Chí Minh",01265 067 095,10.7535776,106.6578075,foodyhcm
13/03/2026 9:09,OK,69b3d4599e268fedeabacc44,Uploaded,Ánh Hồng - Bún Chả Hàng Mành Hà Nội - Không Chi Nhánh,"31A Mạc Đĩnh Chi, Phường Tân Định, Thành phố Hồ Chí Minh",(028) 39 307 878 - (028) 38 227 846 - 0908 292 537,10.7875955,106.697046,foodyhcm
